iter	Logloss
326	0.1321892173
327	0.1321354612
328	0.1320538889
329	0.1319530673
330	0.1319168598
331	0.1319083479
332	0.1317618944
333	0.1316522207
334	0.1315815023
335	0.1314655626
336	0.1312858166
337	0.1307816477
338	0.1306029357
339	0.1305930277
340	0.1305133098
341	0.1304974254
342	0.1304308198
343	0.1302230172
344	0.1299800092
345	0.1297641238
346	0.1296498204
347	0.1295034488
348	0.1293485476
349	0.129310037
350	0.129233253
351	0.1291277855
352	0.1290096342
353	0.1288654297
354	0.1287160209
355	0.1286888692
356	0.1285859345
357	0.1284018954
358	0.1282619693
359	0.1280830673
360	0.1279959729
361	0.1278824765
362	0.1278495509
363	0.1277845096
364	0.1276770475
365	0.1275569299
366	0.1273992038
367	0.1272769366
368	0.1271268359
369	0.126938017
370	0.1268409611
371	0.1268296021
372	0.1267478717
373	0.1267003077
374	0.126566898
375	0.1265470734
376	0.1264288569
377	0.1264112536
378	0.1262954907
379	0.1260508829
380	0.1258745998
381	0.1258443418
382	0.1258275342
383	0.1257842372
384	0.1257292667
385	0.1255418933
386	0.1253039133
387	0.1253012266
388	0.1250291643
389	0.124961009
390	0.124876421
391	0.1248077128
392	0.1247519611
393	0.1247044483
394	0.1245355228
395	0.124527671
396	0.1243798318
397	0.1243026082
398	0.1241558377
399	0.1241135249
400	0.1240371061
401	0.1239723627
402	0.1239567348
403	0.1238614808
404	0.1237098138
405	0.1236283911
406	0.1235221554
407	0.1235154651
408	0.1233970075
409	0.123325761
410	0.1231336745
411	0.1230194442
412	0.1228808937
413	0.1227330184
414	0.1226465721
415	0.1224501625
416	0.1223679055
417	0.1222770114
418	0.1222508751
419	0.1221560053
420	0.1220746371
421	0.1218101282
422	0.1216887742
423	0.1213810943
424	0.1213645306
425	0.1212558431
426	0.1212294551
427	0.1211264335
428	0.1210147256
429	0.1206718123
430	0.120613811
431	0.1205554977
432	0.1205098624
433	0.120323114
434	0.1202610488
435	0.1202003786
436	0.1201281899
437	0.1201028872
438	0.119960548
439	0.1198711454
440	0.1197900532
441	0.1197237571
442	0.1197044388
443	0.119684332
444	0.119502668
445	0.1193695861
446	0.119287898
447	0.1192752822
448	0.119209679
449	0.1191718146
450	0.1190489709
451	0.1189967759
452	0.1188724799
453	0.1188611255
454	0.1186537761
455	0.11851173
456	0.1183831199
457	0.1183644537
458	0.1181982645
459	0.1180925922
460	0.1179708212
461	0.1179252977
462	0.1178134449
463	0.1175717939
464	0.1174363067
465	0.1173738278
466	0.1172528355
467	0.1171952151
468	0.1169798232
469	0.1169247949
470	0.1168675924
471	0.1167347861
472	0.1166353232
473	0.1165717382
474	0.1165357995
475	0.1165119174
476	0.1163486712
477	0.1162462989
478	0.1160872988
479	0.1160429455
480	0.1159902831
481	0.1158889586
482	0.115868199
483	0.1158112846
484	0.1157430723
485	0.1156378704
486	0.1155338803
487	0.1153046288
488	0.1152777862
489	0.1151825012
490	0.1151608778
491	0.1150296647
492	0.1149277681
493	0.1147962838
494	0.1147392675
495	0.1145198354
496	0.1143749689
497	0.1142657959
498	0.114249964
499	0.114163875
500	0.1141137654
501	0.1139454003
502	0.1139118806
503	0.1138142101
504	0.1136720006
505	0.1135852781
506	0.1134352713
507	0.1133056416
508	0.1131588787
509	0.1131300227
510	0.1129173395
511	0.1128207326
512	0.1126159644
513	0.1125674608
514	0.1125495842
515	0.1124993505
516	0.112401393
517	0.1122785836
518	0.1122071884
519	0.1121375315
520	0.1120474704
521	0.1119797296
522	0.1118621367
523	0.1117679569
524	0.1116042419
525	0.1113880297
526	0.111255228
527	0.1111858456
528	0.1111276178
529	0.1110716515
530	0.1110125343
531	0.1109382642
532	0.1108943689
533	0.1108690808
534	0.1107800457
535	0.1107149787
536	0.1106635204
537	0.1106021634
538	0.1104906765
539	0.1102753515
540	0.1101716868
541	0.1101157918
542	0.1099976188
543	0.1099586619
544	0.1097168597
545	0.109627481
546	0.1095009262
547	0.1093655792
548	0.1093023184
549	0.1091765709
550	0.1091751367
551	0.1091581162
552	0.1090932309
553	0.1090297146
554	0.109000838
555	0.1089148935
556	0.1088368525
557	0.1087137723
558	0.1086072465
559	0.1084958184
560	0.1084371249
561	0.1081808374
562	0.1080284412
563	0.1079478065
564	0.1078974797
565	0.1077325478
566	0.1076442807
567	0.107626861
568	0.1075605379
569	0.1074745234
570	0.1074287886
571	0.1072762157
572	0.1072258331
573	0.1071512098
574	0.1070244815
575	0.1069353772
576	0.1068016647
577	0.1066979246
578	0.1065337723
579	0.1064403551
580	0.1063325411
581	0.1062497125
582	0.1061613149
583	0.1061072636
584	0.1060358421
585	0.1059291817
586	0.1059113746
587	0.1058633685
588	0.1057915125
589	0.1056675712
590	0.1055784831
591	0.1055448617
592	0.1055039885
593	0.1054893419
594	0.1054623834
595	0.1053803139
596	0.1051922321
597	0.1051527283
598	0.1050719367
599	0.1050466886
600	0.1048641912
601	0.1047419914
602	0.1046727251
603	0.1045690814
604	0.1044747142
605	0.1044039324
606	0.104368788
607	0.1043619095
608	0.1043181411
609	0.1041148613
610	0.1039512315
611	0.1038820088
612	0.1038448754
613	0.1037493524
614	0.1034986987
615	0.103380988
616	0.103304902
617	0.103225874
618	0.1031397801
619	0.1030520936
620	0.10302593
621	0.1028301572
622	0.1027798548
623	0.1026950538
624	0.1023910715
625	0.1021437998
626	0.1020890951
627	0.1018770803
628	0.1018551438
629	0.1018155897
630	0.1017320927
631	0.1016073875
632	0.1014863781
633	0.1014327559
634	0.1014022092
635	0.1012350469
636	0.1010258917
637	0.1009527593
638	0.1008266599
639	0.1006967734
640	0.1005619737
641	0.1004950851
642	0.1004117777
643	0.1002013004
644	0.1001297742
645	0.100039795
646	0.1000179341
647	0.09993516196
648	0.09988646045
649	0.09982066018
650	0.09959187247
651	0.09952661935
652	0.09949202799
653	0.09942260497
654	0.099393868
655	0.09934873983
656	0.09921754724
657	0.09915034199
658	0.09907624601
659	0.09898677247
660	0.09883743161
661	0.09880410618
662	0.09875725223
663	0.09869980967
664	0.0985235814
665	0.0984108168
666	0.09830026524
667	0.09818160303
668	0.09815495763
669	0.09803343016
670	0.09786988356
671	0.09783437256
672	0.0978023009
673	0.09773389662
674	0.09762174481
675	0.09753058315
676	0.09748811184
677	0.09737575548
678	0.09735401987
679	0.09731066154
680	0.09720799509
681	0.09703270727
682	0.09686976395
683	0.0967673807
684	0.09666218046
685	0.09660027684
686	0.09650000025
687	0.09637669289
688	0.09616368967
689	0.09596879758
690	0.09594772734
691	0.09590758348
692	0.09581795456
693	0.0957218676
694	0.09563469967
695	0.09556718132
696	0.09553873068
697	0.09550026569
698	0.09546943006
699	0.09539309011
700	0.09536797625
701	0.09531800744
702	0.0951944807
703	0.09509729501
704	0.09503234524
705	0.094927626
706	0.09486798984
707	0.09479981584
708	0.0947382752
709	0.09465604998
710	0.09457109657
711	0.09455442657
712	0.09444896626
713	0.09439864672
714	0.09429681413
715	0.09420837853
716	0.09418110283
717	0.09413130283
718	0.09404024555
719	0.094009069
720	0.09394435139
721	0.09389470581
722	0.09376339225
723	0.09363181592
724	0.09357920568
725	0.09356950544
726	0.09352827892
727	0.09344067414
728	0.09334163146
729	0.09332005861
730	0.09329195813
731	0.09326977114
732	0.09319660501
733	0.09315554373
734	0.09297350908
735	0.092914287
736	0.09287596194
737	0.09281012464
738	0.09274121554
739	0.09259975526
740	0.09235586431
741	0.09228490157
742	0.09223367111
743	0.09213405384
744	0.09206569439
745	0.09201347171
746	0.09194368489
747	0.09181544567
748	0.09177418267
749	0.09167783791
750	0.09154338807
751	0.09149098615
752	0.09142488658
753	0.09138148184
754	0.09131680127
755	0.09127644619
756	0.09116368174
757	0.0911238716
758	0.09093555329
759	0.09074154044
760	0.09068890442
761	0.09052189365
762	0.09045889057
763	0.09042214759
764	0.09038550359
765	0.09023817461
766	0.09013197743
767	0.09007194311
768	0.08998077304
769	0.08993604981
770	0.08984097544
771	0.08978034682
772	0.08970759579
773	0.08963339946
774	0.08959318476
775	0.08949508933
776	0.08945185701
777	0.08939892344
778	0.08935316279
779	0.08933391797
780	0.08926960599
781	0.08921034543
782	0.08916056844
783	0.08909304472
784	0.08909067643
785	0.08906660972
786	0.08894722841
787	0.08888811275
788	0.08884845095
789	0.08882012977
790	0.08865622085
791	0.0885582004
792	0.08844745875
793	0.08837877908
794	0.08832256437
795	0.0882067626
796	0.08815621368
797	0.08806708259
798	0.08791680177
799	0.08776497879
800	0.08764081691
801	0.08760841623
802	0.08757149683
803	0.08750037402
804	0.08742376396
805	0.08737117355
806	0.08726484218
807	0.08722896655
808	0.08712799198
809	0.08704297919
810	0.08690977403
811	0.08687464918
812	0.08681042024
813	0.08675602726
814	0.08670133451
815	0.08665564291
816	0.08662645433
817	0.08650650686
818	0.08629580613
819	0.08619893675
820	0.0861533983
821	0.08613141846
822	0.08612069319
823	0.08609160758
824	0.08596889079
825	0.0859075687
826	0.08582493231
827	0.08571665788
828	0.08563726262
829	0.08553267625
830	0.0854802917
831	0.08546685959
832	0.08541801092
833	0.08533663496
834	0.08530565633
835	0.08525838347
836	0.08518813526
837	0.08517074307
838	0.08514144099
839	0.08504601985
840	0.08498156937
841	0.08480943223
842	0.08476057311
843	0.08467740947
844	0.0846191846
845	0.08453510048
846	0.08449117973
847	0.08446735468
848	0.08443721593
849	0.08435139209
850	0.08431256113
851	0.08414544863
852	0.08407191414
853	0.08402730434
854	0.0839252234
855	0.0838538744
856	0.083685675
857	0.08361260379
858	0.08354192251
859	0.08348165403
860	0.0834424749
861	0.08337729359
862	0.08333142846
863	0.08327835075
864	0.08320023315
865	0.08314976048
866	0.08312229936
867	0.08305399819
868	0.08301174778
869	0.08299301425
870	0.08294336144
871	0.08276338259
872	0.08271819406
873	0.08257200332
874	0.08252068415
875	0.08246340619
876	0.08241955379
877	0.08235306059
878	0.08232844496
879	0.08227653173
880	0.0822528395
881	0.08215653035
882	0.08202728285
883	0.08194882511
884	0.08183049947
885	0.08181872507
886	0.08172265874
887	0.08164615486
888	0.08163097602
889	0.08158755871
890	0.0815618843
891	0.08153223545
892	0.08140105661
893	0.08137293737
894	0.08131129047
895	0.0812983507
896	0.08124206355
897	0.08114422766
898	0.08107824819
899	0.08103060361
900	0.08098465918
901	0.080870588
902	0.08070111478
903	0.08051980309
904	0.08034169096
905	0.08028477621
906	0.08017841492
907	0.08008446001
908	0.08004030532
909	0.07998036439
910	0.07994955463
911	0.07992073398
912	0.07988091287
913	0.07985306119
914	0.07982757916
915	0.07980095867
916	0.0796553664
917	0.07947288306
918	0.07944056533
919	0.07937222224
920	0.07930143973
921	0.07921572103
922	0.07916220116
923	0.07911487309
924	0.07904632299
925	0.07902492135
926	0.07900301826
927	0.078999535
928	0.07898400491
929	0.07896942284
930	0.07896860136
931	0.07887229057
932	0.07884979768
933	0.07883897539
934	0.07883712659
935	0.07874327203
936	0.07863789201
937	0.07859075893
938	0.07846367182
939	0.07842630574
940	0.07835849601
941	0.07829563126
942	0.07815355121
943	0.07809230059
944	0.07801620262
945	0.07796940412
946	0.07790518288
947	0.07773937266
948	0.07764633222
949	0.07759701833
950	0.07742331064
951	0.07739769223
952	0.07731267589
953	0.07719976228
954	0.07711119059
955	0.07707453769
956	0.07704298366
957	0.07696370694
958	0.07693792801
959	0.07692536061
960	0.0768998806
961	0.07681428703
962	0.07662835086
963	0.0765793898
964	0.07646620999
965	0.07639737064
966	0.07637833127
967	0.07631115234
968	0.07622823831
969	0.07619440603
970	0.07617940517
971	0.07614724788
972	0.0760895679
973	0.07602025425
974	0.07595609282
975	0.07593459213
976	0.07588169342
977	0.07584554584
978	0.07568821427
979	0.0756800066
980	0.07556336215
981	0.07549116653
982	0.07544788945
983	0.07532405982
984	0.07515070254
985	0.07512293156
986	0.07503682572
987	0.07497870915
988	0.07494070329
989	0.07489883036
990	0.07487436802
991	0.07481356145
992	0.07476097551
993	0.07473183095
994	0.07471369837
995	0.07463738456
996	0.07457274567
997	0.07452136597
998	0.07443634489
999	0.07438468958
